Consumer Wise Detail Report,,,,,,,,,,,,,,,,,,,,,,,,,,Run Date,11-Nov-25
Col Centre Code,Receipt Date,Book Number,Receipt Number,Receipt Type,BU,PC,Consumer No,Mode,Bank,IFSC,MICR,Cheque No,Cheque Date,Receipt Amount,Submitted,B60 Generated ,Modification,Cheque Bounce,"Receipt Source
",Ledger Updation Date,B80 Revision Id,B80 Date,Cheque Realised Date,B60 Date,Theft Consumer Name,Revision ID,CIR ID
030965004-Kelghar,06-Nov-25,B08627,0017501,01,0965,5,196780120748,CASH,-----------------------, ----------,---------,------,,160,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
030965004-Kelghar,06-Nov-25,B08627,0017502,01,0965,5,195630000730,CASH,-----------------------, ----------,---------,------,,220,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
030965004-Kelghar,06-Nov-25,B08627,0017503,01,0965,5,196460000019,CASH,-----------------------, ----------,---------,------,,310,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
030965004-Kelghar,06-Nov-25,B08627,0017504,01,0965,5,195200002194,CASH,-----------------------, ----------,---------,------,,520,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
030965004-Kelghar,06-Nov-25,B08627,0017505,01,0965,5,195201930907,CASH,-----------------------, ----------,---------,------,,340,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
030965004-Kelghar,06-Nov-25,B08627,0017506,01,0965,5,196440112406,CASH,-----------------------, ----------,---------,------,,310,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
030965004-Kelghar,06-Nov-25,B08627,0017507,01,0965,5,196440000900,CASH,-----------------------, ----------,---------,------,,220,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
030965004-Kelghar,06-Nov-25,B08627,0017508,01,0965,5,196440112287,CASH,-----------------------, ----------,---------,------,,160,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
030965004-Kelghar,06-Nov-25,B08627,0017509,01,0965,5,196780000751,CASH,-----------------------, ----------,---------,------,,500,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
030965004-Kelghar,06-Nov-25,B08627,0017510,01,0965,5,196440000896,CASH,-----------------------, ----------,---------,------,,580,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
030965004-Kelghar,06-Nov-25,B08627,0017511,01,0965,5,196781944272,CASH,-----------------------, ----------,---------,------,,670,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
030965004-Kelghar,06-Nov-25,B08627,0017512,01,0965,5,196440112414,CASH,-----------------------, ----------,---------,------,,240,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
030965005-Tapola,06-Nov-25,B08628,0048215,01,0965,6,196170000775,CASH,-----------------------, ----------,---------,------,,510,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
030965005-Tapola,06-Nov-25,B08628,0048216,01,0965,6,196600001401,CASH,-----------------------, ----------,---------,------,,260,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
030965005-Tapola,06-Nov-25,B08628,0048217,01,4835,1,194930000786,CASH,-----------------------, ----------,---------,------,,150,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
030965005-Tapola,06-Nov-25,B08628,0048218,01,4835,1,194932072199,CASH,-----------------------, ----------,---------,------,,110,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
030965005-Tapola,06-Nov-25,B08628,0048219,01,0965,6,196020000637,CASH,-----------------------, ----------,---------,------,,220,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
030965005-Tapola,06-Nov-25,B08628,0048220,01,0965,6,196020097576,CASH,-----------------------, ----------,---------,------,,310,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
030965005-Tapola,06-Nov-25,B08628,0048221,01,0965,6,196022001207,CASH,-----------------------, ----------,---------,------,,270,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
030965005-Tapola,06-Nov-25,B08628,0048222,01,0965,6,195160001602,CASH,-----------------------, ----------,---------,------,,60,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
030965005-Tapola,06-Nov-25,B08628,0048223,01,0965,6,196090000758,CASH,-----------------------, ----------,---------,------,,280,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
030965005-Tapola,06-Nov-25,B08628,0048224,01,0965,6,196301993155,CASH,-----------------------, ----------,---------,------,,190,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
030965005-Tapola,06-Nov-25,B08628,0048225,01,0965,6,195370057830,CASH,-----------------------, ----------,---------,------,,660,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
030965005-Tapola,06-Nov-25,B08628,0048226,01,0965,6,195370000994,CASH,-----------------------, ----------,---------,------,,170,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
030965005-Tapola,06-Nov-25,B08628,0048227,01,0965,6,195372003966,CASH,-----------------------, ----------,---------,------,,80,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
030965005-Tapola,06-Nov-25,B08628,0048228,01,0965,6,196601999881,CASH,-----------------------, ----------,---------,------,,950,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
030965005-Tapola,06-Nov-25,B08628,0048229,01,0965,6,196390111381,CASH,-----------------------, ----------,---------,------,,220,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
030965005-Tapola,06-Nov-25,B08628,0048230,01,0965,6,195351987435,CASH,-----------------------, ----------,---------,------,,160,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
030965005-Tapola,06-Nov-25,B08628,0048231,01,0965,6,195351993940,CASH,-----------------------, ----------,---------,------,,130,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
030965005-Tapola,06-Nov-25,B08628,0048232,01,0965,6,195350057159,CASH,-----------------------, ----------,---------,------,,670,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
030965005-Tapola,06-Nov-25,B08628,0048233,01,0965,6,196640000769,CASH,-----------------------, ----------,---------,------,,130,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
030965005-Tapola,06-Nov-25,B08628,0048234,01,0965,6,196640000785,CASH,-----------------------, ----------,---------,------,,130,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
030965005-Tapola,06-Nov-25,B08628,0048235,01,0965,6,196640000912,CASH,-----------------------, ----------,---------,------,,200,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
030965005-Tapola,06-Nov-25,B08628,0048236,01,0965,6,196640000831,CASH,-----------------------, ----------,---------,------,,160,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
030965005-Tapola,06-Nov-25,B08628,0048237,01,0965,6,196601988005,CASH,-----------------------, ----------,---------,------,,470,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
030965006-Anewadi,06-Nov-25,B08629,0053619,01,0965,1,195021965141,CASH,-----------------------, ----------,---------,------,,1160,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
030965006-Anewadi,06-Nov-25,B08629,0053620,01,0957,5,193331930922,CASH,-----------------------, ----------,---------,------,,150,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
030965006-Anewadi,06-Nov-25,B08629,0053621,01,0914,1,190561435239,CASH,-----------------------, ----------,---------,------,,650,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
030965006-Anewadi,06-Nov-25,B08629,0053622,01,0965,1,195020002129,CASH,-----------------------, ----------,---------,------,,1110,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
030965006-Anewadi,06-Nov-25,B08629,0053623,01,0965,1,195031961772,CASH,-----------------------, ----------,---------,------,,460,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
030965006-Anewadi,06-Nov-25,B08629,0053624,01,0957,5,193250136482,CASH,-----------------------, ----------,---------,------,,210,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
030965006-Anewadi,06-Nov-25,B08629,0053625,01,0965,1,190431966852,CASH,-----------------------, ----------,---------,------,,560,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
030965006-Anewadi,06-Nov-25,B08629,0053626,01,0965,1,190430004038,CASH,-----------------------, ----------,---------,------,,730,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
030965006-Anewadi,06-Nov-25,B08629,0053627,01,0965,1,195030001651,CASH,-----------------------, ----------,---------,------,,510,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
030965006-Anewadi,06-Nov-25,B08629,0053628,01,0957,5,193250002621,CASH,-----------------------, ----------,---------,------,,230,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
030965006-Anewadi,06-Nov-25,B08629,0053629,01,0957,5,193251940412,CASH,-----------------------, ----------,---------,------,,430,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
030965006-Anewadi,06-Nov-25,B08629,0053630,01,0957,5,193250003601,CASH,-----------------------, ----------,---------,------,,1140,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
030965006-Anewadi,06-Nov-25,B08629,0053631,01,0957,5,193250000688,CASH,-----------------------, ----------,---------,------,,480,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
030965006-Anewadi,06-Nov-25,B08629,0053632,01,0965,1,195020013601,CASH,-----------------------, ----------,---------,------,,430,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
030965006-Anewadi,06-Nov-25,B08629,0053633,01,0965,1,195020014160,CASH,-----------------------, ----------,---------,------,,500,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
030965006-Anewadi,06-Nov-25,B08629,0053634,01,0965,1,195030015849,CASH,-----------------------, ----------,---------,------,,190,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
030965006-Anewadi,06-Nov-25,B08629,0053635,01,0965,1,195031973932,CASH,-----------------------, ----------,---------,------,,260,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
030965006-Anewadi,06-Nov-25,B08629,0053636,01,0965,1,195031973894,CASH,-----------------------, ----------,---------,------,,130,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
030965006-Anewadi,06-Nov-25,B08629,0053637,01,0965,1,195031968050,CASH,-----------------------, ----------,---------,------,,510,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
030965006-Anewadi,06-Nov-25,B08629,0053638,01,0965,1,190430006294,CASH,-----------------------, ----------,---------,------,,750,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
030965006-Anewadi,06-Nov-25,B08629,0053639,01,0965,1,195021965184,CASH,-----------------------, ----------,---------,------,,660,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
030965006-Anewadi,06-Nov-25,B08629,0053640,01,0965,1,195021977425,CASH,-----------------------, ----------,---------,------,,710,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
030965006-Anewadi,06-Nov-25,B08629,0053641,01,0965,1,195020012337,CASH,-----------------------, ----------,---------,------,,4150,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
030965006-Anewadi,06-Nov-25,B08629,0053642,01,0965,1,190431962806,CASH,-----------------------, ----------,---------,------,,1990,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
030965006-Anewadi,06-Nov-25,B08629,0053643,01,0957,5,193250136041,CASH,-----------------------, ----------,---------,------,,500,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
030965006-Anewadi,06-Nov-25,B08629,0053644,01,0957,5,193250136881,CASH,-----------------------, ----------,---------,------,,470,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
030965006-Anewadi,06-Nov-25,B08629,0053645,01,0965,1,190430032546,CASH,-----------------------, ----------,---------,------,,370,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
030965006-Anewadi,06-Nov-25,B08629,0053646,01,0965,1,195030001953,CASH,-----------------------, ----------,---------,------,,440,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
030965006-Anewadi,06-Nov-25,B08629,0053647,05,0965,1,195030003361,CASH,-----------------------, ----------,---------,------,,1070,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
030965006-Anewadi,06-Nov-25,B08629,0053647,01,0965,1,195030003361,CASH,-----------------------, ----------,---------,------,,1460,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
030965006-Anewadi,06-Nov-25,B08629,0053648,01,0965,1,195031971760,CASH,-----------------------, ----------,---------,------,,380,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
030965006-Anewadi,06-Nov-25,B08629,0053649,01,0965,1,196821962147,CASH,-----------------------, ----------,---------,------,,480,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
030965006-Anewadi,06-Nov-25,B08629,0053650,01,0965,1,196820002085,CASH,-----------------------, ----------,---------,------,,240,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
030965006-Anewadi,06-Nov-25,B08629,0053651,01,0965,1,195030015164,CASH,-----------------------, ----------,---------,------,,720,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
030965006-Anewadi,06-Nov-25,B08629,0053652,01,0965,1,195031962116,CASH,-----------------------, ----------,---------,------,,830,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
030965006-Anewadi,06-Nov-25,B08629,0053653,01,0965,1,195030014796,CASH,-----------------------, ----------,---------,------,,520,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
030965008-Humgaon,06-Nov-25,B08631,0029157,01,0965,8,195091932640,CASH,-----------------------, ----------,---------,------,,1170,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
030965008-Humgaon,06-Nov-25,B08631,0029158,01,0965,8,195091932631,CASH,-----------------------, ----------,---------,------,,130,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
030965008-Humgaon,06-Nov-25,B08631,0029159,01,0965,8,195091945202,CASH,-----------------------, ----------,---------,------,,130,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
030965008-Humgaon,06-Nov-25,B08631,0029160,01,0965,8,196950129231,CASH,-----------------------, ----------,---------,------,,470,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
030965008-Humgaon,06-Nov-25,B08631,0029161,01,0965,8,196950129273,CASH,-----------------------, ----------,---------,------,,120,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
030965008-Humgaon,06-Nov-25,B08631,0029162,01,0965,8,195090002452,CASH,-----------------------, ----------,---------,------,,430,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
030965008-Humgaon,06-Nov-25,B08631,0029163,01,0965,8,195091952853,CASH,-----------------------, ----------,---------,------,,130,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
030965008-Humgaon,06-Nov-25,B08631,0029164,01,0965,8,195091936513,CASH,-----------------------, ----------,---------,------,,1520,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
030965008-Humgaon,06-Nov-25,B08631,0029165,01,0965,8,195090031622,CASH,-----------------------, ----------,---------,------,,670,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
030965008-Humgaon,06-Nov-25,B08631,0029166,01,0965,8,195091953973,CASH,-----------------------, ----------,---------,------,,580,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
030965008-Humgaon,06-Nov-25,B08631,0029167,01,0965,8,195090002002,CASH,-----------------------, ----------,---------,------,,240,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
030965008-Humgaon,06-Nov-25,B08631,0029168,01,0965,8,196950001579,CASH,-----------------------, ----------,---------,------,,900,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
030965008-Humgaon,06-Nov-25,B08631,0029169,01,0965,8,196951931162,CASH,-----------------------, ----------,---------,------,,310,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
030965008-Humgaon,06-Nov-25,B08631,0029170,01,0965,8,196950001552,CASH,-----------------------, ----------,---------,------,,260,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
030965008-Humgaon,06-Nov-25,B08631,0029171,01,0965,8,196950129133,CASH,-----------------------, ----------,---------,------,,830,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
030965008-Humgaon,06-Nov-25,B08631,0029172,01,0965,8,195090031754,CASH,-----------------------, ----------,---------,------,,3070,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
030965008-Humgaon,06-Nov-25,B08631,0029173,01,0965,8,195491947093,CASH,-----------------------, ----------,---------,------,,1060,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
030965008-Humgaon,06-Nov-25,B08631,0029174,01,0965,8,195091937099,CASH,-----------------------, ----------,---------,------,,170,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
030965008-Humgaon,06-Nov-25,B08631,0029175,01,0965,8,195110022188,CASH,-----------------------, ----------,---------,------,,340,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
030965008-Humgaon,06-Nov-25,B08631,0029176,01,0965,8,196951926959,CASH,-----------------------, ----------,---------,------,,3440,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
030965008-Humgaon,06-Nov-25,B08631,0029177,01,0965,8,195091944389,CASH,-----------------------, ----------,---------,------,,860,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
030965008-Humgaon,06-Nov-25,B08631,0029178,01,0965,8,195490000971,CASH,-----------------------, ----------,---------,------,,620,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
030965008-Humgaon,06-Nov-25,B08631,0029179,01,0965,8,195090000085,CASH,-----------------------, ----------,---------,------,,470,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
030965008-Humgaon,06-Nov-25,B08631,0029180,01,0965,8,195090030707,CASH,-----------------------, ----------,---------,------,,3680,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
030965009-Bhanang,06-Nov-25,B08632,0017705,01,0965,0,196920127306,CHEQUE,"The Satara District Central Cooperative Bank Ltd.,Satara",SDCE0001146,412851536,006335,04-Nov-25,38380,Y,Y,--------,N,Occs,,18079466,,07-Nov-25,08-Nov-25,,,
030965009-Bhanang,06-Nov-25,B08632,0017705,05,0965,0,196920127306,CHEQUE,"The Satara District Central Cooperative Bank Ltd.,Satara",SDCE0001146,412851536,006335,04-Nov-25,1830,Y,Y,--------,N,Occs,,18079467,,07-Nov-25,08-Nov-25,,,
030965009-Bhanang,06-Nov-25,B08632,0017706,01,0965,5,195621913072,CASH,-----------------------, ----------,---------,------,,880,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
030965009-Bhanang,06-Nov-25,B08632,0017707,01,0965,5,196920127390,CASH,-----------------------, ----------,---------,------,,130,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
030965009-Bhanang,06-Nov-25,B08632,0017708,01,0965,5,196911907811,CASH,-----------------------, ----------,---------,------,,170,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
030965009-Bhanang,06-Nov-25,B08632,0017709,01,0965,5,195501916931,CASH,-----------------------, ----------,---------,------,,930,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
030965009-Bhanang,06-Nov-25,B08632,0017710,01,0965,5,196931936354,CASH,-----------------------, ----------,---------,------,,2360,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
030965009-Bhanang,06-Nov-25,B08632,0017711,01,0965,5,196041935652,CASH,-----------------------, ----------,---------,------,,830,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
030965009-Bhanang,06-Nov-25,B08632,0017712,01,0965,5,195621941254,CASH,-----------------------, ----------,---------,------,,620,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
030965009-Bhanang,06-Nov-25,B08632,0017713,01,0965,5,195621910855,CASH,-----------------------, ----------,---------,------,,190,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
030965009-Bhanang,06-Nov-25,B08632,0017714,01,0965,5,195621952612,CASH,-----------------------, ----------,---------,------,,350,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
030965009-Bhanang,06-Nov-25,B08632,0017715,01,0965,5,196910000651,CASH,-----------------------, ----------,---------,------,,300,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
030965009-Bhanang,06-Nov-25,B08632,0017716,01,0965,5,195621932964,CASH,-----------------------, ----------,---------,------,,980,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
030965009-Bhanang,06-Nov-25,B08632,0017717,01,0965,5,196910127073,CASH,-----------------------, ----------,---------,------,,320,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
030965010-Saygaon,06-Nov-25,B08633,0036536,01,0965,1,195600000832,CASH,-----------------------, ----------,---------,------,,1070,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
030965010-Saygaon,06-Nov-25,B08633,0036537,01,0965,1,195061962986,CASH,-----------------------, ----------,---------,------,,200,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
030965010-Saygaon,06-Nov-25,B08633,0036538,01,0965,1,196840124551,CASH,-----------------------, ----------,---------,------,,480,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
030965010-Saygaon,06-Nov-25,B08633,0036539,01,0965,1,195080001687,CASH,-----------------------, ----------,---------,------,,350,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
030965010-Saygaon,06-Nov-25,B08633,0036540,01,0965,1,195060001630,CASH,-----------------------, ----------,---------,------,,740,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
030965010-Saygaon,06-Nov-25,B08633,0036541,01,0965,1,195081968905,CASH,-----------------------, ----------,---------,------,,4900,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
030965010-Saygaon,06-Nov-25,B08633,0036542,01,0965,1,195081974832,CASH,-----------------------, ----------,---------,------,,610,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
030965010-Saygaon,06-Nov-25,B08633,0036543,01,0965,1,195080030245,CASH,-----------------------, ----------,---------,------,,240,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
030965010-Saygaon,06-Nov-25,B08633,0036544,01,0965,1,195600073058,CASH,-----------------------, ----------,---------,------,,260,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
030965010-Saygaon,06-Nov-25,B08633,0036545,01,0965,1,195601965271,CASH,-----------------------, ----------,---------,------,,400,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
030965010-Saygaon,06-Nov-25,B08633,0036546,01,0965,1,195081975324,CASH,-----------------------, ----------,---------,------,,500,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
030965010-Saygaon,06-Nov-25,B08633,0036547,01,0965,1,196880000618,CASH,-----------------------, ----------,---------,------,,270,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
030965010-Saygaon,06-Nov-25,B08633,0036548,01,0965,1,195071970839,CASH,-----------------------, ----------,---------,------,,540,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
030965010-Saygaon,06-Nov-25,B08633,0036549,01,0965,1,195070002031,CASH,-----------------------, ----------,---------,------,,160,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
030965010-Saygaon,06-Nov-25,B08633,0036550,01,0965,1,195600001529,CASH,-----------------------, ----------,---------,------,,360,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
030965010-Saygaon,06-Nov-25,B08633,0036551,01,0965,1,196880125984,CASH,-----------------------, ----------,---------,------,,300,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
030965010-Saygaon,06-Nov-25,B08633,0036552,01,0965,1,195081977327,CASH,-----------------------, ----------,---------,------,,650,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
030965011-Ganje,06-Nov-25,B08634,0001144,01,0965,5,195470000754,CASH,-----------------------, ----------,---------,------,,160,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
030965011-Ganje,06-Nov-25,B08634,0001145,01,0965,5,195470000932,CASH,-----------------------, ----------,---------,------,,130,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
030965011-Ganje,06-Nov-25,B08634,0001146,01,0965,5,195471936567,CASH,-----------------------, ----------,---------,------,,200,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
030965011-Ganje,06-Nov-25,B08634,0001147,01,0965,5,196610000993,CASH,-----------------------, ----------,---------,------,,220,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
030965011-Ganje,06-Nov-25,B08634,0001148,01,0965,5,195470063373,CASH,-----------------------, ----------,---------,------,,180,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
030965011-Ganje,06-Nov-25,B08634,0001149,01,0965,5,195470001297,CASH,-----------------------, ----------,---------,------,,210,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
030965011-Ganje,06-Nov-25,B08634,0001150,01,0965,5,195471935048,CASH,-----------------------, ----------,---------,------,,400,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
030965013-Songaon,06-Nov-25,B08635,0010414,01,0965,8,195731920708,CASH,-----------------------, ----------,---------,------,,310,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
030965013-Songaon,06-Nov-25,B08635,0010415,01,0965,8,195440061368,CASH,-----------------------, ----------,---------,------,,740,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
030965013-Songaon,06-Nov-25,B08635,0010416,01,0965,8,196591952376,CASH,-----------------------, ----------,---------,------,,310,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
030965013-Songaon,06-Nov-25,B08635,0010417,01,0965,8,195731954980,CASH,-----------------------, ----------,---------,------,,1230,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
030965013-Songaon,06-Nov-25,B08635,0010418,01,0965,8,195731953118,CASH,-----------------------, ----------,---------,------,,270,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
030965013-Songaon,06-Nov-25,B08635,0010419,01,0965,8,195260000026,CASH,-----------------------, ----------,---------,------,,220,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
030965013-Songaon,06-Nov-25,B08635,0010420,01,0965,8,196590001297,CASH,-----------------------, ----------,---------,------,,1970,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
030965013-Songaon,06-Nov-25,B08635,0010421,05,0965,8,195270000059,CASH,-----------------------, ----------,---------,------,,710,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
