Consumer Wise Detail Report,,,,,,,,,,,,,,,,,,,,,,,,,,Run Date,11-Nov-25
Col Centre Code,Receipt Date,Book Number,Receipt Number,Receipt Type,BU,PC,Consumer No,Mode,Bank,IFSC,MICR,Cheque No,Cheque Date,Receipt Amount,Submitted,B60 Generated ,Modification,Cheque Bounce,"Receipt Source
",Ledger Updation Date,B80 Revision Id,B80 Date,Cheque Realised Date,B60 Date,Theft Consumer Name,Revision ID,CIR ID
180965002-Riya Computer,04-Nov-25,W28348,0007943,01,0931,8,190010006639,CASH,-----------------------, ----------,---------,------,,410,Y,Y,--------,N,Wallet,,,,04-Nov-25,05-Nov-25,,,
180965002-Riya Computer,04-Nov-25,W28348,0007944,01,0931,8,190010005951,CASH,-----------------------, ----------,---------,------,,630,Y,Y,--------,N,Wallet,,,,04-Nov-25,05-Nov-25,,,
180965002-Riya Computer,04-Nov-25,W28348,0007945,01,0931,8,190010023665,CASH,-----------------------, ----------,---------,------,,450,Y,Y,--------,N,Wallet,,,,04-Nov-25,05-Nov-25,,,
180965002-Riya Computer,04-Nov-25,W28348,0007946,01,0931,8,190011832699,CASH,-----------------------, ----------,---------,------,,130,Y,Y,--------,N,Wallet,,,,04-Nov-25,05-Nov-25,,,
180965002-Riya Computer,04-Nov-25,W28348,0007947,01,0931,8,190010021743,CASH,-----------------------, ----------,---------,------,,400,Y,Y,--------,N,Wallet,,,,04-Nov-25,05-Nov-25,,,
180965002-Riya Computer,04-Nov-25,W28348,0007948,01,0931,8,190010028187,CASH,-----------------------, ----------,---------,------,,1260,Y,Y,--------,N,Wallet,,,,04-Nov-25,05-Nov-25,,,
180965002-Riya Computer,04-Nov-25,W28348,0007949,01,0931,8,190011661240,CASH,-----------------------, ----------,---------,------,,510,Y,Y,--------,N,Wallet,,,,04-Nov-25,05-Nov-25,,,
180965002-Riya Computer,04-Nov-25,W28348,0007950,01,0931,8,190011668066,CASH,-----------------------, ----------,---------,------,,470,Y,Y,--------,N,Wallet,,,,04-Nov-25,05-Nov-25,,,
180965002-Riya Computer,04-Nov-25,W28348,0007951,01,0931,8,190010003907,CASH,-----------------------, ----------,---------,------,,450,Y,Y,--------,N,Wallet,,,,04-Nov-25,05-Nov-25,,,
180965002-Riya Computer,04-Nov-25,W28348,0007952,01,0931,8,190010002048,CASH,-----------------------, ----------,---------,------,,310,Y,Y,--------,N,Wallet,,,,04-Nov-25,05-Nov-25,,,
180965002-Riya Computer,04-Nov-25,W28348,0007953,01,0931,8,190011535490,CASH,-----------------------, ----------,---------,------,,1250,Y,Y,--------,N,Wallet,,,,04-Nov-25,05-Nov-25,,,
180965002-Riya Computer,04-Nov-25,W28348,0007954,01,0931,8,190011833458,CASH,-----------------------, ----------,---------,------,,320,Y,Y,--------,N,Wallet,,,,04-Nov-25,05-Nov-25,,,
180965002-Riya Computer,04-Nov-25,W28348,0007955,01,0931,8,190010022162,CASH,-----------------------, ----------,---------,------,,670,Y,Y,--------,N,Wallet,,,,04-Nov-25,05-Nov-25,,,
180965002-Riya Computer,04-Nov-25,W28348,0007956,01,0931,8,190010006507,CASH,-----------------------, ----------,---------,------,,130,Y,Y,--------,N,Wallet,,,,04-Nov-25,05-Nov-25,,,
180965002-Riya Computer,04-Nov-25,W28348,0007957,01,0931,8,190010005934,CASH,-----------------------, ----------,---------,------,,320,Y,Y,--------,N,Wallet,,,,04-Nov-25,05-Nov-25,,,
180965002-Riya Computer,04-Nov-25,W28348,0007958,01,0931,8,190010021271,CASH,-----------------------, ----------,---------,------,,450,Y,Y,--------,N,Wallet,,,,04-Nov-25,05-Nov-25,,,
180965002-Riya Computer,04-Nov-25,W28348,0007959,01,0931,8,190010022189,CASH,-----------------------, ----------,---------,------,,350,Y,Y,--------,N,Wallet,,,,04-Nov-25,05-Nov-25,,,
180965002-Riya Computer,04-Nov-25,W28348,0007960,01,0931,8,190010028926,CASH,-----------------------, ----------,---------,------,,220,Y,Y,--------,N,Wallet,,,,04-Nov-25,05-Nov-25,,,
180965002-Riya Computer,04-Nov-25,W28348,0007961,01,0931,8,190010026559,CASH,-----------------------, ----------,---------,------,,600,Y,Y,--------,N,Wallet,,,,04-Nov-25,05-Nov-25,,,
180965002-Riya Computer,04-Nov-25,W28348,0007962,01,0931,8,190010007121,CASH,-----------------------, ----------,---------,------,,400,Y,Y,--------,N,Wallet,,,,04-Nov-25,05-Nov-25,,,
180965002-Riya Computer,04-Nov-25,W28348,0007963,01,0931,8,190011506198,CASH,-----------------------, ----------,---------,------,,320,Y,Y,--------,N,Wallet,,,,04-Nov-25,05-Nov-25,,,
180965002-Riya Computer,04-Nov-25,W28348,0007964,01,0931,8,190010019722,CASH,-----------------------, ----------,---------,------,,260,Y,Y,--------,N,Wallet,,,,04-Nov-25,05-Nov-25,,,
180965002-Riya Computer,04-Nov-25,W28348,0007965,01,0931,8,190011668074,CASH,-----------------------, ----------,---------,------,,390,Y,Y,--------,N,Wallet,,,,04-Nov-25,05-Nov-25,,,
180965002-Riya Computer,04-Nov-25,W28348,0007966,01,0931,8,190480117381,CASH,-----------------------, ----------,---------,------,,300,Y,Y,--------,N,Wallet,,,,04-Nov-25,05-Nov-25,,,
180965002-Riya Computer,04-Nov-25,W28348,0007967,01,0931,8,190480118123,CASH,-----------------------, ----------,---------,------,,430,Y,Y,--------,N,Wallet,,,,04-Nov-25,05-Nov-25,,,
180965002-Riya Computer,04-Nov-25,W28348,0007968,01,0931,8,190010030467,CASH,-----------------------, ----------,---------,------,,520,Y,Y,--------,N,Wallet,,,,04-Nov-25,05-Nov-25,,,
180965002-Riya Computer,04-Nov-25,W28348,0007969,01,0931,8,190010005969,CASH,-----------------------, ----------,---------,------,,290,Y,Y,--------,N,Wallet,,,,04-Nov-25,05-Nov-25,,,
180965002-Riya Computer,04-Nov-25,W28348,0007970,01,0931,8,190011892624,CASH,-----------------------, ----------,---------,------,,460,Y,Y,--------,N,Wallet,,,,04-Nov-25,05-Nov-25,,,
180965002-Riya Computer,04-Nov-25,W28348,0007971,01,0931,8,190480118018,CASH,-----------------------, ----------,---------,------,,540,Y,Y,--------,N,Wallet,,,,04-Nov-25,05-Nov-25,,,
180965002-Riya Computer,04-Nov-25,W28348,0007972,01,0931,8,190010019374,CASH,-----------------------, ----------,---------,------,,390,Y,Y,--------,N,Wallet,,,,04-Nov-25,05-Nov-25,,,
180965002-Riya Computer,04-Nov-25,W28348,0007973,01,0931,8,190010003346,CASH,-----------------------, ----------,---------,------,,620,Y,Y,--------,N,Wallet,,,,04-Nov-25,05-Nov-25,,,
180965002-Riya Computer,04-Nov-25,W28348,0007974,01,0931,8,190011826877,CASH,-----------------------, ----------,---------,------,,280,Y,Y,--------,N,Wallet,,,,04-Nov-25,05-Nov-25,,,
180965002-Riya Computer,04-Nov-25,W28348,0007975,01,0931,8,190010025625,CASH,-----------------------, ----------,---------,------,,370,Y,Y,--------,N,Wallet,,,,04-Nov-25,05-Nov-25,,,
180965002-Riya Computer,04-Nov-25,W28348,0007976,01,0931,8,190011671521,CASH,-----------------------, ----------,---------,------,,590,Y,Y,--------,N,Wallet,,,,04-Nov-25,05-Nov-25,,,
180965002-Riya Computer,04-Nov-25,W28348,0007977,01,0931,8,190010025951,CASH,-----------------------, ----------,---------,------,,790,Y,Y,--------,N,Wallet,,,,04-Nov-25,05-Nov-25,,,
180965002-Riya Computer,04-Nov-25,W28348,0007978,01,0931,8,190011950861,CASH,-----------------------, ----------,---------,------,,420,Y,Y,--------,N,Wallet,,,,04-Nov-25,05-Nov-25,,,
180965002-Riya Computer,04-Nov-25,W28348,0007979,01,0931,8,190011770464,CASH,-----------------------, ----------,---------,------,,130,Y,Y,--------,N,Wallet,,,,04-Nov-25,05-Nov-25,,,
180965002-Riya Computer,04-Nov-25,W28348,0007980,01,0931,8,188551622940,CASH,-----------------------, ----------,---------,------,,270,Y,Y,--------,N,Wallet,,,,04-Nov-25,05-Nov-25,,,
180965002-Riya Computer,04-Nov-25,W28348,0007981,01,0931,8,190010030076,CASH,-----------------------, ----------,---------,------,,740,Y,Y,--------,N,Wallet,,,,04-Nov-25,05-Nov-25,,,
180965002-Riya Computer,04-Nov-25,W28348,0007982,01,0931,8,190010005241,CASH,-----------------------, ----------,---------,------,,430,Y,Y,--------,N,Wallet,,,,04-Nov-25,05-Nov-25,,,
180965002-Riya Computer,04-Nov-25,W28348,0007983,01,0931,8,190011614144,CASH,-----------------------, ----------,---------,------,,300,Y,Y,--------,N,Wallet,,,,04-Nov-25,05-Nov-25,,,
180965002-Riya Computer,04-Nov-25,W28348,0007984,01,0931,8,190010030840,CASH,-----------------------, ----------,---------,------,,1420,Y,Y,--------,N,Wallet,,,,04-Nov-25,05-Nov-25,,,
180965002-Riya Computer,04-Nov-25,W28348,0007985,01,0931,8,190010006493,CASH,-----------------------, ----------,---------,------,,370,Y,Y,--------,N,Wallet,,,,04-Nov-25,05-Nov-25,,,
180965002-Riya Computer,04-Nov-25,W28348,0007986,01,0931,8,190010021077,CASH,-----------------------, ----------,---------,------,,130,Y,Y,--------,N,Wallet,,,,04-Nov-25,05-Nov-25,,,
180965002-Riya Computer,04-Nov-25,W28348,0007987,01,0931,8,190011822596,CASH,-----------------------, ----------,---------,------,,290,Y,Y,--------,N,Wallet,,,,04-Nov-25,05-Nov-25,,,
180965002-Riya Computer,04-Nov-25,W28348,0007988,01,0931,8,190481546200,CASH,-----------------------, ----------,---------,------,,310,Y,Y,--------,N,Wallet,,,,04-Nov-25,05-Nov-25,,,
180965002-Riya Computer,04-Nov-25,W33651,0002561,01,0957,1,193011981634,CASH,-----------------------, ----------,---------,------,,2250,Y,Y,--------,N,Wallet,,,,04-Nov-25,05-Nov-25,,,
180965002-Riya Computer,04-Nov-25,W33651,0002562,01,0957,1,193018821888,CASH,-----------------------, ----------,---------,------,,300,Y,Y,--------,N,Wallet,,,,04-Nov-25,05-Nov-25,,,
180965002-Riya Computer,04-Nov-25,W33651,0002563,01,0957,1,193017804084,CASH,-----------------------, ----------,---------,------,,420,Y,Y,--------,N,Wallet,,,,04-Nov-25,05-Nov-25,,,
180965002-Riya Computer,04-Nov-25,W33651,0002564,01,0957,2,193011978803,CASH,-----------------------, ----------,---------,------,,130,Y,Y,--------,N,Wallet,,,,04-Nov-25,05-Nov-25,,,
180965002-Riya Computer,04-Nov-25,W33651,0002565,01,0957,1,193018828335,CASH,-----------------------, ----------,---------,------,,430,Y,Y,--------,N,Wallet,,,,04-Nov-25,05-Nov-25,,,
180965002-Riya Computer,04-Nov-25,W33651,0002566,01,0957,1,193011812697,CASH,-----------------------, ----------,---------,------,,690,Y,Y,--------,N,Wallet,,,,04-Nov-25,05-Nov-25,,,
180965002-Riya Computer,04-Nov-25,W34359,0001057,01,0914,5,191960731999,CASH,-----------------------, ----------,---------,------,,130,Y,Y,--------,N,Wallet,,,,04-Nov-25,05-Nov-25,,,
180965002-Riya Computer,04-Nov-25,W34359,0001058,01,0914,5,191960207441,CASH,-----------------------, ----------,---------,------,,560,Y,Y,--------,N,Wallet,,,,04-Nov-25,05-Nov-25,,,
180965002-Riya Computer,04-Nov-25,W34359,0001059,01,0914,5,191960208102,CASH,-----------------------, ----------,---------,------,,790,Y,Y,--------,N,Wallet,,,,04-Nov-25,05-Nov-25,,,
180965002-Riya Computer,04-Nov-25,W34359,0001060,01,0914,5,190560605939,CASH,-----------------------, ----------,---------,------,,180,Y,Y,--------,N,Wallet,,,,04-Nov-25,05-Nov-25,,,
180965002-Riya Computer,04-Nov-25,W34359,0001061,01,0914,5,191930466689,CASH,-----------------------, ----------,---------,------,,2720,Y,Y,--------,N,Wallet,,,,04-Nov-25,05-Nov-25,,,
180965002-Riya Computer,04-Nov-25,W34359,0001062,01,0914,5,191890200311,CASH,-----------------------, ----------,---------,------,,1570,Y,Y,--------,N,Wallet,,,,04-Nov-25,05-Nov-25,,,
180965002-Riya Computer,04-Nov-25,W34359,0001063,01,0931,4,190241653815,CASH,-----------------------, ----------,---------,------,,220,Y,Y,--------,N,Wallet,,,,04-Nov-25,05-Nov-25,,,
180965002-Riya Computer,04-Nov-25,W34359,0001064,01,0981,2,192391759291,CASH,-----------------------, ----------,---------,------,,470,Y,Y,--------,N,Wallet,,,,04-Nov-25,05-Nov-25,,,
180965002-Riya Computer,04-Nov-25,W40541,0001507,01,0931,5,190591520010,CASH,-----------------------, ----------,---------,------,,660,Y,Y,--------,N,Wallet,,,,04-Nov-25,05-Nov-25,,,
180965002-Riya Computer,04-Nov-25,W40541,0001508,01,0931,5,190590001868,CASH,-----------------------, ----------,---------,------,,310,Y,Y,--------,N,Wallet,,,,04-Nov-25,05-Nov-25,,,
180965002-Riya Computer,04-Nov-25,W40541,0001509,01,0931,5,210080011207,CASH,-----------------------, ----------,---------,------,,830,Y,Y,--------,N,Wallet,,,,04-Nov-25,05-Nov-25,,,
180965002-Riya Computer,04-Nov-25,W40541,0001510,01,0931,5,190300002866,CASH,-----------------------, ----------,---------,------,,360,Y,Y,--------,N,Wallet,,,,04-Nov-25,05-Nov-25,,,
180965002-Riya Computer,04-Nov-25,W40541,0001511,01,0931,5,190301656568,CASH,-----------------------, ----------,---------,------,,290,Y,Y,--------,N,Wallet,,,,04-Nov-25,05-Nov-25,,,
180965002-Riya Computer,04-Nov-25,W40541,0001512,01,0931,5,190301893063,CASH,-----------------------, ----------,---------,------,,130,Y,Y,--------,N,Wallet,,,,04-Nov-25,05-Nov-25,,,
180965002-Riya Computer,04-Nov-25,W40541,0001513,01,0931,5,190301969230,CASH,-----------------------, ----------,---------,------,,340,Y,Y,--------,N,Wallet,,,,04-Nov-25,05-Nov-25,,,
180965002-Riya Computer,04-Nov-25,W40541,0001514,01,0931,5,190301885389,CASH,-----------------------, ----------,---------,------,,230,Y,Y,--------,N,Wallet,,,,04-Nov-25,05-Nov-25,,,
180965002-Riya Computer,04-Nov-25,W40541,0001515,01,0931,6,190020008168,CASH,-----------------------, ----------,---------,------,,2640,Y,Y,--------,N,Wallet,,,,04-Nov-25,05-Nov-25,,,
